00:14:05 | 1.0053 | FIREWALL
00:14:05 | 0.7253 | PREDICTIVE
00:14:05 | 1.0053 | FIREWALL
00:14:05 | 0.7253 | PREDICTIVE
00:14:05 | 1.0053 | FIREWALL
00:14:05 | 0.7253 | PREDICTIVE
00:14:06 | 1.0053 | FIREWALL
00:14:06 | 0.7253 | PREDICTIVE
00:14:06 | 1.0053 | FIREWALL
00:14:06 | 0.7253 | PREDICTIVE
00:14:06 | 1.0053 | FIREWALL
00:14:06 | 0.7253 | PREDICTIVE
00:14:06 | 1.0053 | FIREWALL
00:14:06 | 0.7253 | PREDICTIVE
00:14:06 | 1.0053 | FIREWALL
00:14:06 | 0.7253 | PREDICTIVE
00:14:07 | 1.0053 | FIREWALL
00:14:07 | 0.7253 | PREDICTIVE
00:14:07 | 1.0053 | FIREWALL
00:14:07 | 0.7253 | PREDICTIVE
00:14:07 | 1.0053 | FIREWALL
00:14:07 | 0.7253 | PREDICTIVE
00:14:07 | 1.0053 | FIREWALL
00:14:07 | 0.7253 | PREDICTIVE
00:14:07 | 1.0053 | FIREWALL
00:14:07 | 0.7253 | PREDICTIVE
00:14:08 | 1.0053 | FIREWALL
00:14:08 | 0.7253 | PREDICTIVE
00:14:08 | 1.0053 | FIREWALL
00:14:08 | 0.7253 | PREDICTIVE
00:14:08 | 1.0053 | FIREWALL
00:14:08 | 0.7253 | PREDICTIVE
00:14:08 | 1.0053 | FIREWALL
00:14:08 | 0.7253 | PREDICTIVE
00:14:08 | 1.0053 | FIREWALL
00:14:08 | 0.7253 | PREDICTIVE
